timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1744009200000,74810.00000000,75491.06000000,74508.00000000,75126.01000000,4359.45526000,1744012799999,326922013.67502120,573524,2406.81186000,180493172.14781400,0
1744012800000,75126.01000000,76843.47000000,75085.74000000,76266.89000000,3895.35955000,1744016399999,296499935.48043340,500213,2320.82514000,176599349.70711910,0
1744016400000,76266.88000000,76792.00000000,75744.08000000,76274.56000000,2059.59344000,1744019999999,157191325.48496130,357073,1076.14067000,82173031.31746240,0
1744020000000,76274.55000000,77577.88000000,76143.82000000,76983.60000000,2616.79525000,1744023599999,201618942.24430760,416892,1398.33721000,107720785.79516760,0
1744023600000,76983.61000000,77400.00000000,76423.27000000,76685.62000000,1472.78494000,1744027199999,113231516.25274820,276844,657.06395000,50529071.30026780,0
1744027200000,76685.62000000,77666.00000000,76410.62000000,77335.89000000,2701.16859000,1744030799999,208280562.01000820,443920,1335.43862000,103000695.23245500,0
1744030800000,77335.88000000,78498.93000000,75789.01000000,78365.47000000,4749.87831000,1744034399999,366463752.90419820,591591,2416.16067000,186652121.10792030,0
1744034400000,78365.48000000,81243.58000000,77870.01000000,79033.11000000,15098.55422000,1744037999999,1195859732.62003860,1112693,7740.85649000,613267985.79811000,0
1744038000000,79033.11000000,79376.00000000,77530.00000000,78479.90000000,5159.37034000,1744041599999,404655957.04479910,587856,2464.88366000,193363967.11749080,0
1744041600000,78479.91000000,78584.21000000,77313.20000000,77434.01000000,2210.73067000,1744045199999,172451119.92913280,377854,873.53570000,68180087.40699170,0
1744045200000,77434.01000000,79200.00000000,77434.00000000,79074.50000000,3328.43357000,1744048799999,261311100.52204460,430957,1854.97292000,145664764.83575420,0
1744048800000,79076.08000000,79365.46000000,78277.77000000,78484.91000000,1817.82881000,1744052399999,143377349.21515330,302941,870.85955000,68706173.38994120,0
1744052400000,78484.91000000,78961.92000000,78019.90000000,78130.44000000,1473.92792000,1744055999999,115615214.42741260,270421,706.81272000,55449869.46625990,0
1744056000000,78130.43000000,79128.82000000,78102.91000000,78955.26000000,788.56824000,1744059599999,62038869.85257660,134230,474.85365000,37363024.89015790,0
1744059600000,78955.26000000,79591.92000000,78684.22000000,79239.42000000,997.04459000,1744063199999,78831446.38563460,109955,457.24784000,36154292.97470040,0
1744063200000,79239.41000000,80218.88000000,79182.60000000,79956.47000000,1195.42635000,1744066799999,95391612.57742880,128399,628.99923000,50195325.14154170,0
1744066800000,79956.47000000,80083.99000000,79090.90000000,79163.24000000,1563.35059000,1744070399999,124448805.36175870,172744,779.34140000,62068656.24784620,0
1744070400000,79163.24000000,79599.99000000,79000.00000000,79020.04000000,1021.92218000,1744073999999,81015189.06989090,197039,359.43167000,28505221.99559680,0
1744074000000,79020.04000000,80811.07000000,78772.14000000,80599.99000000,1819.55645000,1744077599999,145663011.82582750,273155,1145.45312000,91770359.56431960,0
1744077600000,80600.00000000,80867.99000000,79891.38000000,79947.05000000,1277.93081000,1744081199999,102729203.77538320,188542,526.23152000,42319952.56864490,0
1744081200000,79947.05000000,80198.12000000,79759.90000000,79904.00000000,822.55347000,1744084799999,65759749.74499370,134287,380.75890000,30442915.58162950,0
1744084800000,79904.00000000,80413.49000000,79859.90000000,80300.00000000,603.14404000,1744088399999,48360308.86702890,124853,289.40509000,23206447.25889320,0
1744088400000,80299.99000000,80312.00000000,79536.00000000,79872.25000000,1021.79236000,1744091999999,81514641.47666410,139235,381.58868000,30428819.17491930,0
1744092000000,79872.24000000,79872.24000000,79279.50000000,79447.30000000,821.53728000,1744095599999,65316904.17034140,131474,339.21083000,26965368.54460180,0
1744095600000,79447.29000000,79714.21000000,79219.90000000,79496.00000000,855.65343000,1744099199999,67998331.78454990,129383,478.50629000,38030572.08961320,0
1744099200000,79496.01000000,79528.35000000,78939.00000000,79154.02000000,1034.87124000,1744102799999,81905909.23861940,130136,407.52328000,32259325.33411370,0
1744102800000,79154.01000000,79228.42000000,78860.49000000,78900.00000000,1054.87681000,1744106399999,83373725.23535990,147761,367.67897000,29064938.82031220,0
1744106400000,78900.00000000,79173.92000000,78819.65000000,79003.54000000,737.04745000,1744109999999,58218634.54612950,100885,307.65636000,24303699.35789220,0
1744110000000,79003.54000000,80077.65000000,78961.78000000,79982.00000000,1430.93505000,1744113599999,113708245.62841960,212154,843.35863000,67017916.87963530,0
1744113600000,79982.00000000,80122.00000000,79559.90000000,79837.99000000,1309.14047000,1744117199999,104573775.87086410,226045,533.65151000,42634067.00663730,0
1744117200000,79837.99000000,80375.00000000,79381.02000000,79899.90000000,2851.38021000,1744120799999,228016400.97503400,502914,1424.83241000,113949726.85424200,0
1744120800000,79899.90000000,80258.00000000,78474.00000000,78479.91000000,2481.53782000,1744124399999,197063014.84629290,431075,1057.47935000,84014276.61737860,0
1744124400000,78479.91000000,78859.85000000,78175.14000000,78497.99000000,2215.66571000,1744127999999,173769730.39208990,297815,959.03645000,75225943.91302660,0
1744128000000,78498.00000000,78522.72000000,77357.61000000,77414.25000000,2601.21789000,1744131599999,202615345.07450390,378732,981.68882000,76441091.04347590,0
1744131600000,77414.26000000,77560.00000000,76556.98000000,77349.99000000,3127.01518000,1744135199999,240861382.14635890,437414,1373.71223000,105838158.43599100,0
1744135200000,77350.00000000,77999.99000000,77082.65000000,77259.91000000,1833.69836000,1744138799999,142019929.97313320,325751,982.75145000,76105547.89532500,0
1744138800000,77259.91000000,77356.00000000,76334.65000000,76854.05000000,3200.81341000,1744142399999,245724100.42540810,373706,1145.86923000,87997412.07137190,0
1744142400000,76854.05000000,77200.79000000,76606.51000000,77133.41000000,853.14727000,1744145999999,65588712.11844790,166032,403.51958000,31024339.61505700,0
1744146000000,77133.40000000,77285.50000000,76730.01000000,77100.00000000,412.81598000,1744149599999,31786521.23950780,87477,195.29236000,15036091.95077590,0
1744149600000,77100.00000000,77135.19000000,76239.90000000,76731.21000000,963.72715000,1744153199999,73854839.05463490,213775,428.19572000,32812987.82534930,0
1744153200000,76731.21000000,76798.00000000,76307.36000000,76322.42000000,965.34061000,1744156799999,73840169.62297720,163111,391.89786000,29975586.71654810,0
1744156800000,76322.42000000,76868.28000000,75926.52000000,76522.07000000,1811.75453000,1744160399999,138518760.66563280,297496,681.73482000,52147185.61984570,0
1744160400000,76522.07000000,76595.42000000,74620.00000000,76070.53000000,4724.66887000,1744163999999,356316414.51260830,587955,1948.68596000,147060860.82614030,0
1744164000000,76070.53000000,76473.62000000,75572.38000000,75674.44000000,1774.07613000,1744167599999,134976786.95472890,286475,806.75185000,61373771.19303300,0
1744167600000,75674.45000000,75869.57000000,75015.86000000,75073.33000000,1469.18560000,1744171199999,110942992.02241550,272376,671.32274000,50707845.69624850,0
1744171200000,75073.34000000,76915.94000000,75000.00000000,76416.34000000,2745.32330000,1744174799999,208784698.54959010,403321,1579.56731000,120131565.41667580,0
1744174800000,76416.33000000,76820.52000000,76214.32000000,76734.83000000,1382.92585000,1744178399999,105859341.50533200,213735,617.82691000,47296213.18187540,0
1744178400000,76734.83000000,77317.89000000,76709.69000000,76829.02000000,1366.49318000,1744181999999,105234684.22148150,192467,737.04333000,56771431.72900360,0
1744182000000,76829.01000000,77979.30000000,76818.52000000,77694.12000000,3645.52951000,1744185599999,282737010.05693410,302022,1934.84843000,150095089.50438450,0
1744185600000,77694.12000000,77880.00000000,77085.00000000,77304.35000000,1261.18448000,1744189199999,97607334.71037440,199739,591.07183000,45746918.19617170,0
1744189200000,77304.35000000,77540.00000000,77168.59000000,77478.26000000,702.62992000,1744192799999,54331940.19400610,151633,415.02124000,32095885.83240200,0
1744192800000,77478.27000000,77574.15000000,76950.00000000,77190.00000000,1155.98799000,1744196399999,89317008.50364720,172466,526.74592000,40707775.37362410,0
1744196400000,77191.16000000,77193.66000000,75756.86000000,76230.01000000,4778.95169000,1744199999999,364793183.73968330,481760,2233.14676000,170463925.75793200,0
1744200000000,76230.01000000,77074.02000000,76010.21000000,76760.86000000,2011.44438000,1744203599999,153791984.36462620,287349,1070.80182000,81908844.38808050,0
1744203600000,76763.07000000,77875.46000000,76710.89000000,77698.12000000,2996.73920000,1744207199999,231554301.50668650,429475,1624.88159000,125574595.86263240,0
1744207200000,77698.11000000,78318.46000000,76798.87000000,76870.00000000,3111.22641000,1744210799999,241450032.09807460,427978,1566.77869000,121621172.74374800,0
1744210800000,76870.01000000,77650.95000000,76844.01000000,77258.00000000,1715.86691000,1744214399999,132642939.39540290,278898,911.90157000,70490972.57203950,0
1744214400000,77258.01000000,78361.59000000,77136.00000000,78267.68000000,1376.94929000,1744217999999,107129160.32936040,209316,751.78271000,58501553.02684940,0
1744218000000,78267.69000000,82286.11000000,77649.99000000,82202.16000000,14052.30474000,1744221599999,1131213330.79884260,940655,7726.56363000,622173690.44502410,0
1744221600000,82202.16000000,82990.00000000,81690.03000000,81788.37000000,6690.57548000,1744225199999,550605147.05410050,564113,3476.97822000,286211931.01426970,0
1744225200000,81788.36000000,82618.98000000,81771.39000000,82332.08000000,4464.82805000,1744228799999,367378362.40519380,309501,2740.95891000,225523827.64303460,0
1744228800000,82332.08000000,83267.57000000,81987.89000000,83204.00000000,5200.74454000,1744232399999,428615143.73249200,217155,2628.09689000,216746174.90013020,0
1744232400000,83204.00000000,83588.00000000,82848.49000000,83284.29000000,3577.62027000,1744235999999,297748900.13691980,239874,2338.39415000,194621511.31401120,0
1744236000000,83284.28000000,83500.00000000,82956.52000000,83056.83000000,2419.99610000,1744239599999,201571506.50517310,168825,1507.56382000,125618665.46174850,0
1744239600000,83056.84000000,83156.49000000,82530.43000000,82615.22000000,1051.28130000,1744243199999,87110292.25918940,106668,403.16048000,33412635.26035610,0
1744243200000,82615.22000000,82753.21000000,82056.19000000,82352.85000000,1636.34707000,1744246799999,134805764.98690570,160629,934.78245000,77001341.97530860,0
1744246800000,82352.85000000,82600.00000000,82224.90000000,82249.29000000,1471.70076000,1744250399999,121323611.11704000,145970,938.68432000,77386485.34488900,0
1744250400000,82249.29000000,82565.19000000,82195.77000000,82200.00000000,871.82875000,1744253999999,71805161.82526180,98411,521.97978000,42983967.70438700,0
1744254000000,82201.24000000,82224.45000000,81472.84000000,81775.20000000,1478.04577000,1744257599999,120885942.03222810,134491,607.01706000,49614220.73998700,0
1744257600000,81775.20000000,82088.75000000,81640.74000000,82019.26000000,563.81007000,1744261199999,46147099.44534560,80848,302.81141000,24791388.83529080,0
1744261200000,82019.26000000,82241.40000000,81924.96000000,82158.03000000,821.38566000,1744264799999,67458573.05195090,95691,458.06334000,37623037.98499570,0
1744264800000,82158.03000000,82344.30000000,81838.03000000,82156.72000000,1005.90065000,1744268399999,82570493.71565800,115406,497.75097000,40858710.42418500,0
1744268400000,82156.72000000,82250.00000000,81292.99000000,81595.81000000,1208.49976000,1744271999999,98768559.18556820,177044,475.77319000,38890984.07275150,0
1744272000000,81595.81000000,81853.20000000,81420.29000000,81549.99000000,766.64513000,1744275599999,62587603.75763370,148941,319.97847000,26126914.27486780,0
1744275600000,81550.00000000,82079.57000000,81349.00000000,82036.71000000,819.18784000,1744279199999,66997228.95890170,147894,456.65484000,37363499.49275680,0
1744279200000,82036.72000000,82130.43000000,81565.43000000,81766.05000000,894.95314000,1744282799999,73232763.41575850,159831,350.11475000,28660449.73073630,0
1744282800000,81766.04000000,81944.00000000,81502.02000000,81882.01000000,628.40346000,1744286399999,51372492.73047460,111325,331.90428000,27137744.90300970,0
1744286400000,81882.00000000,82466.35000000,81459.48000000,81710.46000000,2473.36420000,1744289999999,202643466.82192760,300463,1212.24325000,99360368.60577520,0
1744290000000,81710.45000000,81948.00000000,80764.84000000,80874.36000000,2370.78322000,1744293599999,192603538.90684340,334078,1095.14003000,88967905.65913300,0
1744293600000,80874.35000000,81841.58000000,80634.26000000,81272.19000000,2096.33434000,1744297199999,170416654.73970090,343865,1139.92787000,92681802.96430560,0
1744297200000,81272.19000000,81353.10000000,78606.06000000,78757.00000000,5245.58887000,1744300799999,417863243.14686040,459911,2219.53880000,176656853.97145010,0
1744300800000,78757.24000000,79688.00000000,78464.36000000,79453.82000000,2753.55001000,1744304399999,217637312.33477660,390818,1481.79775000,117133471.34157150,0
1744304400000,79453.83000000,79672.46000000,78616.00000000,79328.01000000,1875.76826000,1744307999999,148449475.36107770,313905,808.26003000,63974930.09502160,0
1744308000000,79328.01000000,79876.61000000,79223.62000000,79502.07000000,1156.09141000,1744311599999,91973574.54541190,242138,561.83198000,44698319.02887420,0
1744311600000,79502.08000000,80058.96000000,79304.59000000,79649.34000000,1083.53379000,1744315199999,86243454.25602470,221875,520.47248000,41432986.28247160,0
1744315200000,79647.37000000,79960.97000000,79570.12000000,79931.55000000,634.20811000,1744318799999,50596047.26464130,104001,361.38999000,28830757.39489480,0
1744318800000,79931.56000000,80035.54000000,79683.81000000,79714.52000000,489.14925000,1744322399999,39055692.74565950,81902,259.14683000,20691170.65556860,0
1744322400000,79714.51000000,79920.00000000,79545.45000000,79693.77000000,413.86755000,1744325999999,33010488.19693660,62729,222.57287000,17751867.51681810,0
1744326000000,79693.77000000,79743.33000000,79377.04000000,79607.30000000,525.86011000,1744329599999,41846111.30525520,97379,262.08236000,20856177.02103540,0
1744329600000,79607.30000000,79750.17000000,78969.58000000,79043.48000000,1377.83878000,1744333199999,109377396.44265560,193318,494.24878000,39257081.78376340,0
1744333200000,79043.48000000,80459.01000000,79011.18000000,80452.72000000,1401.36338000,1744336799999,111784848.21605260,172981,888.55643000,70889366.78122440,0
1744336800000,80452.71000000,80829.02000000,80162.18000000,80302.05000000,998.25546000,1744340399999,80324143.55846540,163466,519.78155000,41834682.62837470,0
1744340400000,80302.05000000,80906.63000000,80295.72000000,80842.99000000,838.60667000,1744343999999,67651771.39949640,126837,493.61083000,39815720.55249060,0
1744344000000,80843.00000000,81100.00000000,80720.07000000,80888.15000000,712.80100000,1744347599999,57653708.56729790,104886,319.30441000,25826593.18366620,0
1744347600000,80888.14000000,80912.02000000,80512.22000000,80816.00000000,693.58062000,1744351199999,55970919.12585290,106736,264.66440000,21361548.97512970,0
1744351200000,80815.99000000,81333.00000000,80815.99000000,81102.00000000,1056.33153000,1744354799999,85664471.00947260,105020,548.45156000,44482165.31226690,0
1744354800000,81102.00000000,81440.73000000,80850.00000000,81266.76000000,1276.65135000,1744358399999,103600282.14202750,117235,582.06268000,47231256.50177450,0
1744358400000,81266.76000000,81936.71000000,80782.43000000,81631.89000000,2204.94641000,1744361999999,179578616.41168200,266401,1192.22668000,97148032.24820140,0
1744362000000,81631.89000000,82450.23000000,81450.00000000,82450.00000000,1763.29306000,1744365599999,144661607.03874400,188952,1110.84964000,91125900.11061660,0
1744365600000,82450.00000000,82985.71000000,82304.34000000,82706.86000000,1924.43942000,1744369199999,159096380.75893310,190826,1035.49925000,85625890.62177480,0
1744369200000,82706.85000000,82901.02000000,82020.25000000,82129.67000000,1780.09921000,1744372799999,146652362.02264310,157168,622.48089000,51302280.78191210,0
1744372800000,82129.67000000,82564.00000000,81819.14000000,82115.52000000,1461.08733000,1744376399999,120079651.79003140,183420,691.36635000,56837209.01514430,0
1744376400000,82115.53000000,83333.00000000,81816.01000000,82930.67000000,2809.45779000,1744379999999,232432962.04801050,359496,1488.56885000,123221101.39544680,0
1744380000000,82930.67000000,82930.67000000,81341.22000000,81898.00000000,2811.61227000,1744383599999,231127461.18147840,399844,1263.76011000,103883783.90097420,0
1744383600000,81898.00000000,82700.00000000,81716.00000000,82521.74000000,1498.55315000,1744387199999,123236360.88931920,312469,877.95967000,72207078.72603480,0
1744387200000,82521.74000000,83022.98000000,82015.08000000,82792.46000000,1214.14875000,1744390799999,100337555.57299350,227150,655.43358000,54190753.85889060,0
1744390800000,82792.46000000,84073.00000000,82695.65000000,83930.00000000,2707.88227000,1744394399999,226302221.89703870,321634,1726.64358000,144324604.03285140,0
1744394400000,83930.00000000,84220.00000000,83520.00000000,83607.99000000,1750.93667000,1744397999999,146907686.69780930,249078,1031.89259000,86591848.99425390,0
1744398000000,83608.00000000,83988.49000000,83565.21000000,83858.28000000,1301.10515000,1744401599999,109074393.42543200,156389,819.90389000,68735989.76596540,0
1744401600000,83858.28000000,84029.13000000,83716.98000000,83848.00000000,978.20383000,1744405199999,82059134.38726530,84629,533.98478000,44796259.18145450,0
1744405200000,83848.01000000,84300.00000000,83636.36000000,83674.01000000,834.41054000,1744408799999,70016664.78065470,130833,410.56802000,34456349.90568370,0
1744408800000,83674.01000000,83716.99000000,83316.36000000,83415.34000000,567.06542000,1744412399999,47349641.97071440,55494,190.77381000,15931381.26529110,0
1744412400000,83415.35000000,83597.94000000,83162.00000000,83423.84000000,472.76791000,1744415999999,39423703.84468180,48895,256.99134000,21438399.39451830,0
1744416000000,83423.83000000,83572.00000000,83245.89000000,83369.08000000,544.11582000,1744419599999,45379428.13191010,90085,240.31099000,20046274.97087570,0
1744419600000,83369.08000000,83453.22000000,83144.57000000,83217.39000000,608.12739000,1744423199999,50620446.96661020,64131,196.81284000,16385374.11787780,0
1744423200000,83217.39000000,83310.05000000,82800.01000000,82804.87000000,534.58873000,1744426799999,44435116.30734470,70946,184.12045000,15310385.41224880,0
1744426800000,82804.86000000,83140.00000000,82792.95000000,82973.13000000,410.42592000,1744430399999,34052479.35147320,58884,165.55982000,13737670.68561510,0
1744430400000,82973.14000000,83464.00000000,82856.86000000,83208.04000000,584.64883000,1744433999999,48598390.60577620,96687,314.97375000,26184502.39200280,0
1744434000000,83208.04000000,83506.39000000,83198.11000000,83338.92000000,359.68833000,1744437599999,29987292.52189670,55894,211.84756000,17662574.83059620,0
1744437600000,83338.92000000,83790.05000000,83338.91000000,83567.42000000,625.07929000,1744441199999,52243427.70771790,77182,405.36457000,33878295.24418480,0
1744441200000,83567.43000000,83830.62000000,83496.56000000,83724.92000000,650.14829000,1744444799999,54392754.69133220,79931,371.73503000,31106097.99784030,0
1744444800000,83724.92000000,84031.87000000,83480.01000000,83604.77000000,954.13183000,1744448399999,79907039.06737850,94199,436.72538000,36577340.47759980,0
1744448400000,83604.77000000,83766.74000000,83420.00000000,83550.00000000,394.41868000,1744451999999,32959774.36759260,74966,165.93506000,13868045.24680840,0
1744452000000,83550.00000000,83565.22000000,83305.91000000,83420.44000000,322.84492000,1744455599999,26935304.06828720,57911,133.72418000,11156865.93300600,0
1744455600000,83420.44000000,83647.93000000,83420.44000000,83528.30000000,354.62284000,1744459199999,29623501.72080700,42527,208.78823000,17442300.02214790,0
1744459200000,83528.30000000,83936.45000000,83474.94000000,83829.86000000,579.86365000,1744462799999,48560629.12120890,86463,333.38590000,27919782.22461080,0
1744462800000,83829.86000000,84688.00000000,83555.12000000,84458.24000000,2598.54044000,1744466399999,218624622.54392410,254951,1503.22597000,126535210.90371750,0
1744466400000,84458.24000000,85251.00000000,84314.62000000,84827.75000000,2326.60565000,1744469999999,197351689.45153290,260086,1420.59439000,120547598.95849640,0
1744470000000,84827.75000000,85402.90000000,84624.73000000,85008.40000000,1997.17669000,1744473599999,169762024.32716300,210566,968.67467000,82393255.09627260,0
1744473600000,85008.40000000,85212.81000000,84575.15000000,84659.19000000,822.00642000,1744477199999,69780692.65782230,143248,351.23483000,29830517.31922250,0
1744477200000,84659.18000000,84867.51000000,84421.95000000,84760.71000000,536.71418000,1744480799999,45430997.33999640,92968,275.52865000,23325721.69476410,0
1744480800000,84760.71000000,85193.09000000,84755.50000000,85178.01000000,378.89539000,1744484399999,32203146.06972680,74927,195.95033000,16654390.56652340,0
1744484400000,85178.00000000,85258.29000000,84834.75000000,84943.40000000,468.33569000,1744487999999,39820617.83227910,88792,170.96923000,14538168.37962610,0
1744488000000,84943.39000000,85905.00000000,84877.61000000,85517.29000000,1116.86575000,1744491599999,95481762.07574960,139720,690.30399000,59030584.00614090,0
1744491600000,85517.28000000,85566.28000000,85260.86000000,85367.93000000,620.78416000,1744495199999,53011761.84223620,147417,271.28827000,23169410.57847600,0
1744495200000,85367.93000000,85701.60000000,85329.27000000,85336.01000000,314.03061000,1744498799999,26849509.76791080,77409,170.18566000,14550691.81282330,0
1744498800000,85336.01000000,85428.97000000,85170.00000000,85276.90000000,368.08487000,1744502399999,31390844.38907490,61306,139.48669000,11896213.91199080,0
1744502400000,85276.91000000,85571.12000000,85012.00000000,85495.72000000,519.16586000,1744505999999,44295752.69217460,83670,240.73785000,20546862.21005720,0
1744506000000,85495.72000000,86100.00000000,85142.46000000,85259.77000000,1921.79914000,1744509599999,164595139.43432290,206385,1178.18600000,100946496.18339360,0
1744509600000,85259.76000000,85451.85000000,84724.91000000,85302.22000000,1987.96886000,1744513199999,169238737.38427830,167569,1139.04856000,96987615.77346380,0
1744513200000,85302.21000000,85724.79000000,85247.03000000,85432.31000000,1663.06089000,1744516799999,141996756.49480860,111132,1190.39832000,101629756.60109930,0
1744516800000,85432.31000000,85436.68000000,84464.44000000,84619.98000000,2229.02689000,1744520399999,188943799.84734520,157627,589.69849000,49990745.29257710,0
1744520400000,84619.98000000,84804.57000000,84399.42000000,84515.58000000,2128.82276000,1744523999999,180130563.48239680,142478,557.81179000,47210530.21757850,0
1744524000000,84515.57000000,84849.06000000,84444.72000000,84608.69000000,449.65847000,1744527599999,38066148.85750460,68162,221.06270000,18717679.70175300,0
1744527600000,84608.70000000,84769.87000000,84413.09000000,84413.10000000,521.59067000,1744531199999,44113543.87004960,55169,169.86724000,14371479.32538630,0
1744531200000,84413.10000000,84693.20000000,84277.03000000,84664.60000000,526.53348000,1744534799999,44474345.00317070,73618,268.51817000,22685676.84386960,0
1744534800000,84664.61000000,84948.25000000,84504.58000000,84918.24000000,465.84452000,1744538399999,39482543.15396610,75295,279.01645000,23648781.88287130,0
1744538400000,84918.25000000,84949.86000000,84510.00000000,84686.79000000,413.68265000,1744541999999,35045833.67633320,73617,196.43066000,16646335.02506460,0
1744542000000,84686.80000000,84771.25000000,84216.15000000,84528.66000000,703.32717000,1744545599999,59395575.47105160,105519,383.28869000,32371003.55964220,0
1744545600000,84528.66000000,84700.00000000,84245.39000000,84458.75000000,702.43515000,1744549199999,59313401.73458920,127247,391.02882000,33018690.01410770,0
1744549200000,84458.75000000,84620.01000000,83487.72000000,83599.13000000,1593.77726000,1744552799999,133936999.25145490,168403,665.18239000,55911455.45450890,0
1744552800000,83599.12000000,84166.96000000,83480.67000000,84093.22000000,788.58222000,1744556399999,66147351.41489850,151506,414.66239000,34785092.63764210,0
1744556400000,84093.22000000,84093.23000000,83665.30000000,83849.66000000,667.96537000,1744559999999,56000721.63543720,94961,227.22577000,19046134.35458840,0
1744560000000,83849.66000000,84424.53000000,83845.13000000,84225.97000000,794.61064000,1744563599999,66901915.84570670,123377,429.48554000,36158625.17542860,0
1744563600000,84225.97000000,84990.22000000,84190.04000000,84754.85000000,1090.91398000,1744567199999,92436148.06288970,171835,614.69034000,52084664.09145420,0
1744567200000,84754.84000000,84943.40000000,84524.14000000,84730.00000000,624.69181000,1744570799999,52928670.45434310,117726,260.40909000,22061562.73965100,0
1744570800000,84730.00000000,84730.00000000,83050.00000000,83981.31000000,1584.07044000,1744574399999,132730162.08499720,250075,673.81750000,56459564.22734040,0
1744574400000,83981.32000000,84446.31000000,83154.82000000,83499.99000000,1157.47142000,1744577999999,96943241.89548740,222350,501.46774000,42008241.51487430,0
1744578000000,83499.98000000,83826.09000000,83034.23000000,83607.00000000,879.93296000,1744581599999,73370542.21204060,212435,422.01476000,35199319.06893500,0
1744581600000,83607.00000000,83882.77000000,83169.01000000,83335.99000000,694.86581000,1744585199999,57984979.80034890,165935,357.90029000,29862316.18834120,0
1744585200000,83335.99000000,83840.43000000,83169.03000000,83760.00000000,570.24339000,1744588799999,47633501.67965980,149788,286.72954000,23954618.00955530,0
1744588800000,83760.00000000,85129.69000000,83678.00000000,84325.74000000,1860.02544000,1744592399999,157331512.41312360,250729,1023.29034000,86573336.31804440,0
1744592400000,84325.73000000,84687.10000000,84048.01000000,84228.00000000,1013.96485000,1744595999999,85582494.41171150,177208,504.24439000,42577978.43652000,0
1744596000000,84228.00000000,85544.30000000,84036.84000000,85140.70000000,3177.66333000,1744599599999,270573114.74516470,275678,2123.25968000,180768007.75553890,0
1744599600000,85140.69000000,85166.84000000,84445.49000000,84566.03000000,3093.33239000,1744603199999,262072004.04970020,182482,1230.78198000,104302700.08083330,0
1744603200000,84566.04000000,85110.00000000,84415.25000000,84869.31000000,1719.13731000,1744606799999,145627960.63234940,120046,630.29069000,53426097.45574260,0
1744606800000,84869.31000000,84990.57000000,84343.73000000,84575.18000000,599.79720000,1744610399999,50764698.89512560,93322,193.46826000,16368593.64296850,0
1744610400000,84575.19000000,84644.91000000,84279.81000000,84624.21000000,617.23501000,1744613999999,52127143.56021070,90155,236.22171000,19951452.36886850,0
1744614000000,84624.21000000,84787.07000000,84211.06000000,84580.76000000,690.45295000,1744617599999,58355348.43623560,122505,282.45452000,23877468.35975730,0
1744617600000,84580.77000000,84957.27000000,84440.00000000,84763.18000000,771.96623000,1744621199999,65400958.01197330,101647,436.32548000,36975752.79169070,0
1744621200000,84763.18000000,84912.94000000,84250.00000000,84442.72000000,632.50132000,1744624799999,53462538.36555470,86143,226.92190000,19182187.81036330,0
1744624800000,84442.72000000,84810.41000000,84304.34000000,84656.85000000,606.42127000,1744628399999,51307730.81236750,106765,331.64518000,28060885.92813870,0
1744628400000,84656.85000000,84965.34000000,84500.00000000,84927.55000000,661.64623000,1744631999999,56117443.35833360,123389,353.64698000,29999584.54704760,0
1744632000000,84927.56000000,85227.27000000,84752.01000000,85128.76000000,865.64286000,1744635599999,73582712.49847920,119393,526.25999000,44738387.13257060,0
1744635600000,85129.62000000,85279.99000000,84052.65000000,84376.66000000,1572.42433000,1744639199999,133177410.86254850,262199,743.37696000,62980880.94425180,0
1744639200000,84376.66000000,85799.99000000,84270.00000000,85423.60000000,2172.27087000,1744642799999,185222816.53061410,292438,1317.13302000,112333476.78289520,0
1744642800000,85423.60000000,85468.97000000,83709.25000000,84101.16000000,2301.74134000,1744646399999,194431938.70806050,385353,1073.88348000,90755367.32249950,0
1744646400000,84101.16000000,84669.85000000,83863.63000000,84341.99000000,1025.80861000,1744649999999,86480045.95035700,270123,547.44430000,46169184.07518230,0
1744650000000,84342.00000000,84893.32000000,84221.90000000,84859.73000000,955.77527000,1744653599999,80799852.81630820,188331,518.98028000,43881768.92664710,0
1744653600000,84859.73000000,85080.00000000,84687.21000000,84988.04000000,933.08495000,1744657199999,79240876.34802000,151905,638.41119000,54218993.91238310,0
1744657200000,84988.03000000,85208.10000000,84772.72000000,84923.07000000,1578.34239000,1744660799999,134175949.90135020,175817,1174.31029000,99831524.44734820,0
1744660800000,84923.07000000,84971.70000000,84539.61000000,84861.82000000,758.41223000,1744664399999,64306972.04720130,101958,493.23938000,41821544.16021790,0
1744664400000,84861.82000000,84970.74000000,84450.01000000,84706.10000000,283.86483000,1744667999999,24050609.02056260,66709,137.85523000,11680295.47925270,0
1744668000000,84706.10000000,84745.70000000,84430.37000000,84500.01000000,419.39516000,1744671599999,35479591.96586810,93580,254.33862000,21517180.67903500,0
1744671600000,84500.01000000,84782.50000000,84424.52000000,84591.58000000,348.18711000,1744675199999,29461080.74030880,83647,198.80544000,16823349.78282010,0
1744675200000,84591.58000000,84966.90000000,84347.97000000,84930.70000000,530.29735000,1744678799999,44911210.20580800,119372,299.94112000,25411853.91766370,0
1744678800000,84930.70000000,85137.53000000,84542.87000000,84983.73000000,689.66111000,1744682399999,58554128.42946260,139488,434.25569000,36881207.29048040,0
1744682400000,84983.73000000,85300.01000000,84706.85000000,85232.83000000,611.38477000,1744685999999,51963321.29063770,102036,325.05138000,27637270.05038200,0
